id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
29404058,Oporto Heroismo Place 1,45934980,Maria José E Francisco,Napili/Honokowai,-8.58959,41.14882,Apartment,Entire home/apt,1,4,40,216,2,1125,1,80,7
29407312,Grace 1 - Habitat Apartments,158023606,"Sito, Habitat Apartments",Napili/Honokowai,2.15734,41.39161,Apartment,Entire home/apt,6,8,292,187,1,1125,7,86,117
29432887,Deluxe Oda 401,221653026,Taner,Cihangir,28.98343,41.03293,Aparthotel,Private room,1,2,195,350,1,1125,1,80,9
29447285,Contemporary apartment in Kennedy Town,37276677,Lauren,Kennedy Town,114.1259,22.28282,Apartment,Entire home/apt,1,2,832,19,2,14,3,100,1
29448000,Heroísmo Cozy Apartment 3°T,219723211,Bruno,Kennedy Town,-8.59287,41.14722,Apartment,Entire home/apt,1,2,28,56,1,1125,19,99,7
29456015,Cozy Rooms Cedofeita6,164701954,Adriana,Kennedy Town,-8.62036,41.15525,Townhouse,Private room,2,3,50,160,1,25,1,100,5
29456207,Luxury Furnished  Residence Flat Teşvikiye Street,221876203,Tülay,Şişli,28.9922,41.05091,Serviced apartment,Entire home/apt,4,4,902,363,2,30,1,80,5
29466814,in the heart of Sydney,103055142,Cathy,Redfern,151.20453,-33.8918,Apartment,Entire home/apt,0,2,119,6,2,1125,11,98,1
29474090,Art Style Apartment & Rooftop Garden,175327086,Joao,Redfern,-8.62978,41.15477,Apartment,Entire home/apt,3,4,120,158,3,1125,3,100,1
29490217,The Porto Concierge - Almada Balcony,222106117,Rui,Redfern,-8.61126,41.1504,Apartment,Entire home/apt,1,4,60,337,2,1125,16,88,1
2949309,Spacious 1BR heart of Copacabana,15055734,Guilherme,Copacabana,-43.18807897,-22.96619903,Apartment,Entire home/apt,2,4,250,0,2,1125,3,93,1
29500826,Oporto Wine Cellars Luxury Apartment III,3953109,Feels Like Home,Santo Condestável,-8.61362,41.13729,Apartment,Entire home/apt,3,4,49,357,2,1125,3,100,429
29503086,"Brand New Furnished Studio near Beach, CUHK, Malls",222179814,Annie,Santo Condestável,114.23549,22.42452,Condominium,Entire home/apt,1,2,604,148,29,120,4,100,1
29507756,SUSAMU Beach House 8km from Porto,6840084,Su❤Samu,Santo Condestável,-8.65375,41.10136,Apartment,Entire home/apt,2,4,45,279,3,1125,3,100,1
29508303,*COSY ROOM with Private Toilet and Balcony,14463942,Olgu,Moda,29.0239,40.98602,Apartment,Private room,1,2,79,158,2,1125,2,100,2
29518685,Charmant et accueillant logement à montréal,5799574,Hervé,Moda,-73.67601,45.53463,Condominium,Entire home/apt,1,2,75,255,1,30,3,80,1
29552477,Nice stay in Gracia,1414702,Ferran,Vallcarca i els Penitents,2.1558,41.40354,Apartment,Entire home/apt,2,3,60,274,7,1125,2,100,14
29562736,Birden fazla bölümden oluşan bina,42090022,Şeyda,Vallcarca i els Penitents,29.11962,40.98436,Serviced apartment,Entire home/apt,2,4,343,89,1,30,1,100,2
29574733,Private triple  Room in South Wentworthville,47661145,Nat,Vallcarca i els Penitents,150.96517,-33.82507,House,Private room,2,3,44,91,28,60,1,40,11
29576644,6roomsHouse 5mins toTrainStation near SYD Airport,222658206,Host,Beverly Hills,151.08088,-33.95031,House,Entire home/apt,10,14,428,178,1,1125,7,83,3
29602186,Shirley’s cozy studio Olympic MTR 5mins,16925299,Shirley,Beverly Hills,114.16118,22.32153,Apartment,Private room,1,1,502,8,4,1125,1,80,2
2961935,Feel Porto Downtown City Roofs,2228036,Rui,Beverly Hills,-8.60743,41.15132,Apartment,Entire home/apt,4,8,93,279,1,1125,61,95,58
29622247,贝壳—香港繁华中宁静的休憩小筑,60131730,Zhen臻,Causeway Bay,114.18847,22.27775,Condominium,Private room,1,2,369,7,1,1125,7,97,2
29662239,Lovely Single room in heart of Wan Chai,10467304,Claire,Causeway Bay,114.1741,22.27714,Apartment,Private room,1,1,338,57,1,1125,22,97,2
29668405,Large 1 Bedroom Apt sleeps 4 on Hong Kong Island,134011801,Brooke,Sheung Wan,114.14911,22.28742,Apartment,Entire home/apt,1,4,997,8,3,1125,2,80,1
29672026,"Very Nice!! Quiet WanChai host 3pps, near MTR (M4)",199989585,Yvonne,Wan Chai,114.17459,22.27742,Apartment,Entire home/apt,1,3,879,344,3,1125,3,93,8
29672384,Beautiful forest hill view! 2 bed/2bath,179663253,Chrystel,Cote-des-Neiges,-73.60746,45.49461,Apartment,Entire home/apt,4,9,99,82,1,1125,2,100,21
29673222,"Sweet, Cozy, Heart of Kadikoy Wi-Fi, Apple TV,",173195039,Şahin,Moda,29.03059,40.98847,Apartment,Private room,1,2,121,79,1,1125,13,95,4
29674795,LOCATION! PVT Double BR w/Balcony across the BEACH,223335296,Noemi,La Barceloneta,2.18902,41.38096,Apartment,Private room,1,2,80,154,2,1125,6,100,3
29676608,Lovely and Modern 3-Bed Apartment in Lesseps,223132913,Cristina,El Putget i Farró,2.14949,41.39934,Apartment,Entire home/apt,4,5,75,355,2,1125,4,90,15
2967668,Gaudí - Sagrada Familia,2041901,Dani,el Fort Pienc,2.17543,41.40619,Apartment,Entire home/apt,3,4,105,252,3,1125,54,97,16
29682985,"Double room, facing the sea. CCIB",221806348,Gloria,Diagonal Mar - La Mar Bella,2.21523,41.40802,Apartment,Private room,1,2,32,123,1,31,7,100,4
296910,Nice place in Rio with ocean view.,1518901,Gustavo E Renata,Barra da Tijuca,-43.32427115,-23.00683608,Apartment,Entire home/apt,2,4,280,352,5,365,13,95,1
29704570,Centre-ville Appartement luxueux avec terrasse,186295965,Jose,Quartier des Spectacles,-73.56861,45.5114,Apartment,Entire home/apt,2,5,270,345,3,1125,1,60,3
29729703,Charmant spacieux appartement au cœur du Plateau,6872817,Anaïs,Quartier des Spectacles,-73.57124,45.53629,Apartment,Entire home/apt,1,4,70,0,6,1125,1,100,2
29736685,5 Bedroom family home in Outremont W/3 Parkings,131491806,Mendel,Mile End,-73.61094,45.52144,Apartment,Entire home/apt,1,12,150,0,2,1125,6,93,6
29739999,The Porto Concierge - Jazz Apartment,222098996,Robert,Mile End,-8.63069,41.1599,Apartment,Entire home/apt,5,8,150,320,2,1125,8,100,1
29750225,Caldeireiros Feel at Home 1,223807363,Amanda,Mile End,-8.6114,41.14567,Condominium,Entire home/apt,2,3,50,350,2,1125,1,80,3
29761068,"House  River,Garden &Sunset",223714881,House River Garden & Sunset,Mile End,-8.65229,41.1501,House,Entire home/apt,1,4,52,362,2,31,2,100,1
2976305,Charming Hart of Mile-End/Plateau,15180866,Alphee,Mile End,-73.59001,45.52211,Apartment,Entire home/apt,2,5,129,34,7,21,6,97,1
29764623,Copacabana na medida! (Copacabana fits you well),223946419,Milton,Mile End,-43.19203099,-22.9656119,Apartment,Entire home/apt,2,4,160,156,2,30,1,100,1
29770616,Large spacious clean APT near central station,21210519,Ilhwan,Chippendale,151.20208,-33.88501,Apartment,Entire home/apt,5,6,125,151,2,1125,23,90,4
297908,Studio em Santa Teresa/Lapa,690494,Eduardo,Lapa,-43.18136289,-22.91525458,House,Entire home/apt,3,3,149,359,2,1125,20,95,1
29799437,Romantic room with amazing terrace in the center,182012913,Pia,La Nova Esquerra de l'Eixample,2.15713,41.38538,Apartment,Private room,2,3,51,20,1,1125,7,100,1
29821133,Private Suite Double Bed,80076870,Clara,La Nova Esquerra de l'Eixample,-8.63904,41.18792,Apartment,Private room,1,2,15,37,1,1125,4,100,1
29821233,"1BR in Le Plateau : Restos, Coffee, bagels. BOOK➡️",33154844,Mike,Le Plateau,-73.58021,45.53822,Condominium,Entire home/apt,1,2,150,0,2,1125,1,100,1
29837246,L'etoile de Mer TST 海の星宿 尖沙咀 Single Mixed Capsule,224421162,Etoiletst,Le Plateau,114.17314,22.29939,Bed and breakfast,Shared room,1,12,400,181,1,1125,29,94,2
29840058,Bedroom /City Center /Close touristc places,199972434,Enrique/Mathi,La Nova Esquerra de l'Eixample,2.15344,41.37972,Apartment,Private room,2,2,39,331,1,1125,5,88,7
29840640,C5 Cameron Comfort Single Room (N),215993891,Winnie,Tsim Sha Tsui,114.17557,22.29897,Apartment,Private room,1,1,400,288,1,1125,14,99,9
29848645,Elegant Boavista,189523357,Paulo,Tsim Sha Tsui,-8.62674,41.16256,Apartment,Entire home/apt,2,4,34,130,3,60,2,60,4
29856236,Condomínio à 10 metros do RioCentro portão 2.,36044229,Andrea,Tsim Sha Tsui,-43.41475105,-22.97234627,Condominium,Entire home/apt,1,2,160,83,2,7,1,100,1
29870769,Deluxe 2 Bedroom Apartment in the Eixample District in lovely Barcelona!,224473054,Short Stay Group,Tsim Sha Tsui,2.16948,41.39093,Aparthotel,Entire home/apt,3,4,149,286,1,1125,6,84,5
29872103,One Bedroom Apartment (4pers) near Sagrada Familia,223664047,Short Stay Group,Tsim Sha Tsui,2.17374,41.40361,Aparthotel,Entire home/apt,2,4,219,315,1,1125,1,100,5
29877023,"Cozy apartment in Nisantasi,center of Istanbul.",224676205,Maral,Tsim Sha Tsui,28.99159,41.05255,Apartment,Private room,1,1,79,0,1,1125,2,100,1
29879141,Apartment Eixample Sants Station,224692065,Monica,La Nova Esquerra de l'Eixample,2.14553,41.37978,Apartment,Entire home/apt,3,5,50,101,4,31,12,95,1
29896780,春遊大优惠 旺角CBD核心区 商旅首选 简约舒适大三居,150356923,Rachael,Sham Shui Po,114.17219,22.32093,Apartment,Entire home/apt,3,8,1963,37,1,1125,3,80,15
2989860,Superhost* Elegant Ocean View Waikiki Ilikai Hotel,2649097,Annie,Waikiki,-157.83638,21.28315,Apartment,Entire home/apt,1,2,199,322,1,1125,65,98,12
2991893,Sunny penthouse with Parking,6092480,"Alex, Javi & Pilar",Sant Antoni,2.16603,41.37575,Apartment,Entire home/apt,3,5,75,140,2,60,275,97,3
29931879,【Ebnb】福田口岸温馨两居室,206074487,嫆,Sant Antoni,114.07295,22.51641,Condominium,Entire home/apt,2,3,534,361,1,1125,1,100,31
29932504,佐敦地鐵站2分鐘 溫馨全新裝修兩房 全新傢電床品住9人  光猛通爽 jordan mtr 2min,101153136,CC Time,Sant Antoni,114.17613,22.30319,Condominium,Entire home/apt,9,9,1201,38,2,1125,16,89,13
2993875,The carioca way of life,15263405,Pedro,Flamengo,-43.17764486,-22.93953271,Apartment,Entire home/apt,4,4,500,148,3,1125,4,95,1
29947519,4 BR in Spacious & Elegant Vintage 1910 Apartment,6203889,Gabriel,Mercier-Hochelaga-Maisonneuve,-73.50854,45.58677,House,Entire home/apt,4,8,81,31,2,30,16,96,2
29952115,Beautiful Hong Kong Apartment with Panoramic views,45033110,Angelica,Mercier-Hochelaga-Maisonneuve,114.18493,22.26849,Apartment,Entire home/apt,1,2,997,8,4,1125,2,100,1
29957113,Habitación cómoda con llave 5,15852448,Olí,Sant Gervasi - Galvany,2.14905,41.39667,Apartment,Private room,1,1,30,170,3,1125,2,90,12
29959482,Porto Forrester Apartment,57316483,Susana,Sant Gervasi - Galvany,-8.62028,41.16052,Apartment,Entire home/apt,2,3,43,317,1,1125,7,97,1
2996993,Large two bedroom apartment,6544866,Mariana & Ramón,Dreta de l'Eixample,2.17398,41.39148,Apartment,Entire home/apt,3,4,130,182,1,1125,20,95,9
29974058,Inner-city sanctuary. Trendy area & huge courtyard,225352213,Lene,Chippendale,151.19518,-33.88663,Apartment,Entire home/apt,2,4,200,0,2,1125,1,80,1
29982730,A Antiga Adega (parking available),190452851,Filipe,Chippendale,-8.60932,41.12314,Apartment,Entire home/apt,2,4,40,237,3,1125,3,100,4
29997747,"Cozy, New Ren. comfort for 2 pax, City hotspot",217504943,Angel & Tommy,Mong Kok,114.16892,22.32131,Boutique hotel,Private room,2,2,345,68,1,1125,7,94,12
30012792,Cozy studio appartement near Outremont,224220974,Alain-Pierre,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62525,45.51104,Apartment,Entire home/apt,1,2,36,39,1,31,21,86,1
3002319,Sai Ying Pun MTR 1 min walk withrooftop terrace 63,304876,Brend,Central,114.14836,22.28815,Apartment,Entire home/apt,2,3,644,314,2,300,103,84,12
30032152,Otimo apartamento no Leblon,5615480,Andrea,Copacabana,-43.22267354,-22.98309432,Apartment,Entire home/apt,3,5,418,0,3,90,2,100,18
3003386,Sunny 2br condo for 1-4 travelers!,2681858,Kev,Morningside Heights,-73.96029,40.8047,Condominium,Entire home/apt,3,4,142,5,3,7,160,95,1
30049654,The boys' room (don't book before inquiry),157510362,Kun,North Point,114.20056,22.29201,Apartment,Shared room,2,2,149,90,1,1125,4,100,4
30055339,Room with natural lighting,225865197,Jaime,El Poble-sec,2.16969,41.37351,Apartment,Private room,2,2,25,85,2,1125,2,80,1
30056291,Luxurious and Modern Living - Oxford Street,27819655,Nick,Surry Hills,151.21275,-33.8788,Apartment,Private room,1,2,100,1,1,4,15,93,1
30071631,European Bedroom in the heart of Causeway Bay,94236203,Julius,Causeway Bay,114.18371,22.27881,Apartment,Private room,1,2,447,0,1,1125,2,100,2
30083901,Excelente estúdio no coração do posto 6,14335042,Marcella,Copacabana,-43.19356604,-22.98451387,Apartment,Entire home/apt,1,2,149,360,1,1125,5,88,2
30087365,Panoramic Seaview “Pi(π) House Bosphorus” Cihangir,126307328,Recep,Copacabana,28.9872,41.03188,Apartment,Entire home/apt,7,10,464,288,2,1125,15,99,4
30092212,Gávea: Apartamento,53167535,Silvia,Gávea,-43.23698186,-22.97683594,Apartment,Entire home/apt,1,2,250,345,3,60,1,100,1
30097777,Convenient/Spacious/cozy apartment in Central,22394673,Mei,Soho,114.15371,22.27894,Apartment,Entire home/apt,1,3,581,77,1,7,6,97,1
30104792,"Good Home! Near Downtown Montreal, Unlimited Wifi",124221126,Sister Mariam,LaSalle,-73.6332,45.43943,Apartment,Private room,4,6,20,365,2,240,1,40,5
30109022,Masion Petit Paris - Studio,56431648,Bee,Le Plateau,-73.56925,45.51481,Apartment,Private room,1,2,50,10,2,14,10,92,3
30115488,Elegant & warm apartment (2 min from MTR Station),215826961,Harry,Tsim Sha Tsui,114.17217,22.30599,Apartment,Entire home/apt,4,6,1382,144,1,180,11,93,5
30116382,"空間感舒適休閒 近地鐵 Bright, spacious studio in Jordan/ TST",166805625,Moonie,Jordan,114.17243,22.30637,Apartment,Entire home/apt,2,4,597,140,3,1125,21,96,4
30117558,One bedroom house with bathroom,223269218,Grace,Jordan,150.78565,-33.73814,House,Private room,1,1,50,180,3,25,1,80,1
30129770,Sydney Inner West room. Single or King bed,31964708,Mark,Summer Hill,151.13403,-33.88921,Apartment,Private room,1,2,40,0,2,1125,4,95,1
3013098,Modern & sunny apt in Copacabana,14640683,Melina,Summer Hill,-43.18975295,-22.97454226,Apartment,Entire home/apt,2,4,239,347,365,365,67,97,1
3013158,Alcove Studio in Downtown Manhattan,15355526,Nattie,Union Square,-73.99464,40.73893,Apartment,Entire home/apt,1,3,350,0,2,6,12,92,1
30134392,10B超讚2-3人公寓★3分鐘到高鐵西九龍站､地鐵柯士甸站★10分鐘到機場快線九龍站､地鐵佐敦站,129831007,Winkie,Tai Kok Sui,114.16579,22.30871,Condominium,Entire home/apt,2,3,597,141,1,1125,16,94,4
30135028,"Newly reno, convenient location, 2 brm for 6 ppl",19664529,Lily/Deacon,Tai Kok Sui,114.18489,22.37029,Apartment,Entire home/apt,3,6,683,267,1,1125,11,96,14
3014692,Smart Luxury KissMe 2BR balcony,1435464,Jaume,La Nova Esquerra de l'Eixample,2.15117,41.38058,Serviced apartment,Entire home/apt,3,4,129,357,3,1125,46,94,25
30152724,We've been expecting you. Welcome home.,7688017,Michele,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62004,45.5036,House,Private room,1,2,64,90,1,10,3,100,2
30171277,Excelente localização. Espaço aconchegante!,175233187,Angela,Copacabana,-43.17911902,-22.96475832,Loft,Entire home/apt,3,4,220,322,3,30,4,100,1
30173128,Cool Elevation - Close to Town - Spacious Ohana,226675584,Linda,Kailua/Kona,-155.97674,19.71042,Guest suite,Private room,1,4,67,249,2,28,19,99,1
30194213,1+1 rezidans dairesi kadıköy fikirtepe,161548519,Ilyas,Kailua/Kona,29.06485,40.99298,Apartment,Entire home/apt,1,2,148,88,2,10,3,93,1
3019711,Studio 12 square meters(penthouse),15386114,Jordi,Sants-Montjuïc,2.13564,41.37356,Apartment,Entire home/apt,1,1,45,331,32,1124,33,94,1
30202409,North shore Oahu peaceful home,226740792,Flor,Sants-Montjuïc,-158.0424,21.64465,House,Entire home/apt,3,4,133,0,1,28,5,100,1
30203828,Hilton Hawaiian Village Grand Islander 2 bedroom,30922508,Tania,South Lake Tahoe,-157.8361,21.28474,Serviced apartment,Entire home/apt,3,6,700,13,3,1125,1,100,105
30206716,Scandinave 2bedrooms  Saint Francois Xavier-402,212306438,Kevin,Old Port,-73.55683,45.50405,Serviced apartment,Entire home/apt,3,6,129,311,1,1125,5,96,26
30206982,"Stylish, modern, clean house centrally located",226886717,Kirsten,Redfern,151.21059,-33.89388,House,Private room,1,1,82,0,4,80,1,100,1
3021624,Wanchai cozy 3BR+2Bath for 5 (Heart of HK),15397373,Carina,Wan Chai,114.17836,22.27791,Apartment,Entire home/apt,4,5,1287,0,2,360,116,95,1
30222713,baruk house,220994166,Yıldırım,Wan Chai,28.98281,41.03211,Apartment,Entire home/apt,1,2,100,78,1,15,2,70,2
30234270,Maison Chez Maria |Large groups |Close to airport,227058755,Chez Maria,L'Ile-Bizard,-73.89095,45.49271,House,Entire home/apt,6,12,140,175,2,30,5,100,1
30239722,Specious 160m apartment,29409153,Vika,L'Ile-Bizard,151.15606,-33.93457,Apartment,Private room,1,2,51,218,3,1125,1,100,5
30242109,Super cozy and central with a back garden,149978442,Luna,Kadıköy Merkezi,29.0271,40.99479,Apartment,Private room,1,1,53,337,1,30,5,100,2
30242421,A modern room with lovely community,159795176,Caesar,Kingsford,151.18822,-33.92113,Apartment,Private room,1,1,60,0,3,1125,4,90,8
30258594,SALE === SALE === SALE room for 1 person,97240131,Jov,Kennedy Town,114.17963,22.27907,Apartment,Private room,1,1,110,364,29,1125,1,100,229
30259670,Wonderful room with awesome view,212399601,Çağrı,Kennedy Town,28.98576,41.02888,Apartment,Private room,1,2,158,365,1,1125,1,100,2
30261334,Taksim Hidden Gem - Central Location,33002482,Jessica,Cihangir,28.98062,41.03457,Apartment,Entire home/apt,1,3,121,300,1,1125,1,100,1
30276904,Stylish 30th Floor apartment in happening location,12554913,Rory,Cihangir,114.17262,22.27529,Apartment,Entire home/apt,1,2,1601,64,2,1125,8,97,1
3029260,Lovely apartment with private parking,15424452,José,Cihangir,-8.59095,41.14545,Apartment,Entire home/apt,1,5,55,244,2,1125,204,97,3
30293722,Price cheap Economy Studio in Tsim Sha Tsui MTR,141432486,Jack,Cihangir,114.17318,22.2978,Apartment,Private room,1,2,267,8,1,1124,6,90,1
30294051,FREE Private Tennis Court 10 minutes form Airport,223353918,Troy,Burwood,151.09827,-33.94163,Guesthouse,Entire home/apt,1,2,109,84,1,1125,1,80,3
30301460,Cozy flat in the heart of Sheung wan,16364175,Gregoire,Sheung Wan,114.14868,22.28741,Apartment,Private room,1,2,400,10,2,11,1,80,2
30322438,"靠近旺角地鐵站E1出口-獨立房間, 可供1到4人入住",24358640,Janis,Mong Kok,114.16893,22.31761,Serviced apartment,Private room,2,4,440,345,1,1125,8,95,40
30323119,Ashifeld 2BR/3mins to train station 全新精品公寓近City,128094537,Phoebe,Mong Kok,151.12236,-33.88839,Apartment,Entire home/apt,3,5,128,69,1,1125,6,100,3
30325676,Renovated sunny 3 Bedroom apartment - easy parking,138070370,Philippe,La Petite-Patrie,-73.59754,45.53963,Apartment,Entire home/apt,3,6,119,274,2,1125,4,100,1
30341193,Recanto agua,71075317,Olga,La Petite-Patrie,-8.49682,40.89102,Apartment,Private room,1,2,25,82,2,1125,2,100,1
30355523,Brand new - hotel style - walk to Central,66675116,Tanielle,La Petite-Patrie,114.14136,22.28534,Apartment,Entire home/apt,1,3,997,7,3,1125,2,100,1
30361820,Ayasofya delux apartmens,200191206,Ömer,La Petite-Patrie,28.9745,41.00387,Apartment,Entire home/apt,6,7,359,336,2,180,3,100,3
30364518,Triple Room with shared bathroom,227980127,Rameez,Sants-Montjuïc,2.13286,41.36674,Hostel,Private room,3,3,40,22,1,1125,1,80,1
30365974,Gorgeous flat 4bed 5min to tube in lovely Eixample,223315429,Esther,L'Antiga Esquerra de l'Eixample,2.15624,41.38629,Apartment,Entire home/apt,4,6,115,353,2,1125,6,93,9
30366799,Room for 2 people with  bathroom  Sagrada Familia,219413741,Evgeny,El Gòtic,2.17491,41.40634,Apartment,Private room,1,2,42,107,1,1125,14,97,9
30368243,有窗大床房,187734311,Lulu,Causeway Bay,114.18394,22.2804,House,Private room,1,2,550,72,1,1125,3,100,11
30377044,Ocean View Bondi Beach,77865375,Matt,Bondi Beach,151.27668,-33.88763,Apartment,Entire home/apt,1,2,161,0,3,1125,1,100,1
30403212,TAMARAMA BEACH  WITH SUNNY BALCONY AND BBQ.,141944362,Marcela,Bondi,151.26474,-33.89803,Apartment,Entire home/apt,1,2,119,36,1,1125,3,100,1
3040870,Copacabana Bela Vista Apartment  2 - Ocean View!,3321901,John,Leme,-43.17341599,-22.96542295,Apartment,Entire home/apt,4,4,515,0,2,1125,15,97,8
30412858,Nostalgic & Simplicity Style 2BR Darling Harbour,183259981,Angela,Ultimo,151.19737,-33.8709,Apartment,Entire home/apt,4,5,281,166,1,1125,16,86,5
30421791,Honolulu cottage,85033678,Gabrielle,Liliha/Kapalama,-157.86309,21.33584,Tiny house,Entire home/apt,1,2,55,0,1,1125,2,100,1
3042637,Bronte B&B Studio,15492831,Susan,Bronte,151.26382,-33.90056,Bed and breakfast,Entire home/apt,1,2,154,145,2,40,249,99,2
30429988,Small Studio in the heart of Sai Ying Pun!,46107343,Jen,Sai Ying Pun,114.14156,22.28542,Apartment,Entire home/apt,1,2,447,46,5,31,1,100,1
30430804,Heart of Hong Kong Double Room,212046193,Charles,Sai Ying Pun,114.14311,22.28773,Apartment,Private room,1,2,353,0,2,1125,1,80,6
30479760,Sydney City PrivateRM203 1min Station 2Bed sleeps4,228751737,Ken,Surry Hills,151.20777,-33.88444,House,Private room,2,4,108,358,1,1125,8,68,8
30495625,GiGi Montréal,228874149,Ginette,Surry Hills,-73.62721,45.54878,Apartment,Entire home/apt,1,2,60,0,2,1125,1,100,1
30501335,Comfortable and quiet Room in Barcelona,226980154,Juan,Dreta de l'Eixample,2.165,41.39923,Apartment,Private room,1,2,35,0,2,1125,1,20,2
30511700,Quiet & Gated Split-level guest unit,144851356,Dennis,Kailua/Kona,-155.99225,19.72261,Apartment,Entire home/apt,1,2,90,175,3,30,1,100,2
30518067,Cozy Apt Downtown Sleeps 3ppl 12b1 MTR downstairs,21591327,Maria,Jordan,114.17019,22.30409,Apartment,Entire home/apt,1,3,385,333,1,1125,6,90,63
30522015,Casa Cosi - Gotico,35936647,Casa Cosi,Sant Antoni,2.17448,41.3826,Apartment,Entire home/apt,5,6,160,265,3,1125,1,80,15
305245,BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,1556814,Tammy,Harlem,-73.94603,40.80604,Apartment,Entire home/apt,3,9,350,231,30,180,9,90,15
30528140,淡雅2-3人房間,217896207,磚,Mong Kok,114.16998,22.30965,Apartment,Private room,1,3,699,76,1,1125,7,94,13
30531901,Apartamento Aconchegante Próximo ao Metrô,229100069,Maria,Flamengo,-43.17736559,-22.93489253,Apartment,Entire home/apt,3,4,216,46,1,30,2,100,1
30533458,Penthouse Downtown with private indoor parking,41293936,Alex,Quartier des Spectacles,-73.56911,45.51214,Apartment,Entire home/apt,2,6,127,6,1,1125,9,100,4
30537041,Apt moderno com ótima localização em Copacabana.,91291223,Gabryel,Copacabana,-43.18785651,-22.96667503,Apartment,Entire home/apt,1,4,500,79,4,7,1,100,1
30538139,Freshly renovated-3 bedroom-heart of MTL-parking!!,69003475,Marco & Mélanie,Hochelaga-Maisonneuve,-73.54302,45.53885,Apartment,Entire home/apt,3,6,95,51,1,1125,12,87,7
30548281,Bright Cosy Flat in Batalha | Ace Location,12730028,Host Wise,Hochelaga-Maisonneuve,-8.60641,41.14529,Apartment,Entire home/apt,4,5,39,307,2,120,4,100,62
30561422,O MELHOR QUARTO E SALA DO LEBLON,60473160,Valter,Leblon,-43.22629942,-22.98434609,Apartment,Entire home/apt,1,4,298,360,3,30,1,100,3
30573409,Whole apartment (City Center of Barcelona),199972434,Enrique/Mathi,La Nova Esquerra de l'Eixample,2.15288,41.37961,Apartment,Entire home/apt,4,5,220,228,1,32,1,80,7
30578696,Private room/shared bath 5min walk 2 waikiki beach,160611816,Nui,La Nova Esquerra de l'Eixample,-157.81814,21.2739,Apartment,Private room,1,2,69,326,3,60,8,98,1
30589495,25#1 Walk 3 minutes to Metro Monk. Big  room.,149312976,Lei,Le Sud-Ouest,-73.59726,45.45225,House,Private room,1,2,25,265,1,1125,5,88,7
30606576,Spacious Bright and Airy Freshly Decorated Appt,8789305,Lee,Soho,114.15193,22.28226,Apartment,Entire home/apt,2,3,1853,82,2,1125,3,100,1
30641024,Your Opo S. Bento 4B,16922131,YourOpo,Soho,-8.62967,41.15816,Serviced apartment,Entire home/apt,4,5,92,349,1,1125,3,100,42
306515,"HongKong,Central Bright Double Room",1576511,Frederic,Sheung Wan,114.15448,22.28222,Apartment,Entire home/apt,1,2,1060,70,30,30,20,98,2
30671405,hhhhhome,229046402,Gamze,Sheung Wan,28.85817,41.00201,Apartment,Private room,1,2,163,89,1,1125,1,80,1
30675540,Coogee Luxury Home with Salt Water Pool & Parking,224233609,Aymeric,Elizabeth Bay/Rushcutters Bay,151.25163,-33.91697,House,Entire home/apt,4,8,520,0,3,365,1,100,15
30721008,"Today Apartment 多利公寓#4A3 @油麻地,獨立浴室,有窗,有電梯,免費WI-FI",227544226,Timmy,Mong Kok,114.17068,22.31091,Apartment,Private room,1,2,1123,16,1,1125,3,87,8
30722343,Spacious Bondi Beach Studio- 600m from the beach,3209767,Patrycia,Bondi Beach,151.27117,-33.8871,Apartment,Entire home/apt,1,2,161,16,5,14,1,100,1
30729906,Cozy open space Mile-End Apartment,49972016,Layal,Outremont,-73.60148,45.52134,Apartment,Entire home/apt,1,3,70,0,1,14,4,100,1
30756696,Apart Hotel 1309,13121589,Patricia,Copacabana,-43.1855532,-22.96900028,Serviced apartment,Private room,1,4,250,82,3,1125,1,100,8
30759793,Eric Vökel Boutique Apartments - Sagrada Familia Suites - 2 Bedroom 2 Bathrooms Apartment,228209547,Eric,La Sagrada Família,2.17424,41.40953,Apartment,Entire home/apt,0,6,140,320,1,1125,1,100,3
30763079,BCN11# Double room with bathroom A/C,150795362,Cristina And Lorenzo,La Sagrada Família,2.18541,41.38394,Apartment,Private room,1,2,40,277,1,1125,13,95,20
30792780,Oma'oma'o Falls ~ Pristine Private Home,230377920,Sierra,Hilo,-155.0981,19.72096,House,Entire home/apt,2,4,200,312,4,60,7,100,1
30792893,Cozy 2BR condo in Montreal Downtown,230255895,Kyle,Downtown Montreal,-73.58377,45.4918,Condominium,Entire home/apt,4,6,200,151,1,1125,6,83,4
30815910,2 bedroom accommodation in Griffintown,28047654,Moss,Old Port,-73.56017,45.49505,Apartment,Entire home/apt,2,4,99,344,2,1125,6,87,27
3081744,Rooms in Barcelona (3 people=2 rooms),15681396,Gabriela,La Verneda i La Pau,2.20206,41.42322,Apartment,Private room,3,3,25,306,1,1125,38,94,3
30817702,Large bright room in a loft + rooftop !!,21171529,Cyril,Mile End,-73.58686,45.52003,Apartment,Private room,1,2,40,4,2,1125,2,100,1
30824244,Charming private room!,230571113,Francisca,Verdun,-73.56329,45.45998,Apartment,Private room,1,1,23,296,1,1125,4,100,1
