,id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
3046,25541515,H4 Flat with an attic bedroom,14468412,Umut,Moda,29.0258,40.98713,Apartment,Entire home/apt,2,4,132.00,285,28,1100,10,94,7
3047,25564284,Lovely room in Born,140627494,Makka,,2.17668,41.3872,Apartment,Private room,1,1,45.00,311,2,1125,19,93,2
3048,25570581,Tarihi köşk küçük oda,192245752,Selçuk,,29.06477,40.88264,Apartment,Private room,1,2,169.00,179,1,1125,5,80,5
3049,25575665,Gorgeous appartement in mile end,28925935,Satya,Outremont,-73.60989,45.52276,Apartment,Private room,1,2,64.00,0,3,25,7,97,1
3050,25575665,Gorgeous appartement in mile end,28925935,Satya,Outremont,-73.60989,45.52276,Apartment,Private room,1,2,64.00,0,3,25,7,97,1
3051,25575665,Gorgeous appartement in mile end,28925935,Satya,Outremont,-73.60989,45.52276,Apartment,Private room,1,2,64.00,0,3,25,7,97,1
3052,256328,Luxury Chelsea Townhouse at the High Line,1347034,Janine,Chelsea,-74.00253,40.74599,Apartment,Entire home/apt,2,4,725.00,343,5,60,3,100,1
3053,2563967,Designer Flat in East village,257315,Melanie,East Village,-73.99114,40.72416,Apartment,Entire home/apt,2,3,265.00,342,4,30,21,96,2
3054,25653807,PLATEAU-Mt-Royal METRO- Nice backyard/Jardin,50211466,Magali,Le Plateau,-73.58167,45.5246,Cabin,Private room,1,2,39.00,310,30,1125,6,100,4
3055,25684995,Fun & Games in Potts Point,117548275,Johannes,Darlinghurst,151.22345,-33.87199,Apartment,Entire home/apt,1,2,108.00,31,2,1125,20,92,33
3056,25688687,OCEANFRONT*Deluxe Ocean View Sugar Beach Condo,5786717,Viktoria,Kihei/Wailea,-156.50678,20.79562,Condominium,Entire home/apt,2,4,129.00,281,3,90,18,92,59
3057,2569326,Olympic Games,12999552,Ana,Barra da Tijuca,-43.35856376288552,-22.989971108927783,Apartment,Private room,2,2,201.00,364,2,1125,1,100,1
3058,25701117,House General Torres,47892963,Pedro,,-8.61044,41.13685,Apartment,Entire home/apt,2,4,84.00,76,1,1125,62,97,2
3059,25708577,House of Nomad 2,117532859,Adam,Yau Tong,114.23605,22.29427,Apartment,Private room,1,2,298.00,364,120,1125,2,100,2
3060,25715808,"Villa 200m2, 10 mn de Porto  , 150m de la plage",162795984,Jose,,-8.72207,41.27715,House,Entire home/apt,5,10,180.00,298,3,1125,10,100,1
3061,25723457,Bakırköyde konforlu güvenli sitede daire,61277408,Ayşegül,,28.88641,40.99266,Serviced apartment,Entire home/apt,4,4,232.00,358,2,1125,2,100,1
3062,25726820,Casa do Pombal,191146478,Maria,,-8.45309,41.06131,House,Entire home/apt,6,10,300.00,344,2,1125,3,100,1
3063,25726820,Casa do Pombal,191146478,Maria,,-8.45309,41.06131,House,Entire home/apt,6,10,300.00,344,2,1125,3,100,1
3064,25726820,Casa do Pombal,191146478,Maria,,-8.45309,41.06131,House,Entire home/apt,6,10,300.00,344,2,1125,3,100,1
3065,25726820,Casa do Pombal,191146478,Maria,,-8.45309,41.06131,House,Entire home/apt,6,10,300.00,344,2,1125,3,100,1
3066,2576604,Charming Beach #1 Cabana Room Single,13114254,Solveig,Kauaʻi,-159.35173,21.96126,Apartment,Private room,1,1,61.00,44,1,1125,230,93,2
3067,25769873,Douro Virtudes in the historical city center,193654119,Florinda,,-8.61722,41.14244,Apartment,Entire home/apt,2,3,80.00,342,2,1125,14,100,2
3068,25780094,"Aos pés da praia de Ipanema, compacto e econômico",67772371,Fabio,Ipanema,-43.21183832660308,-22.986408245066123,Loft,Entire home/apt,1,2,149.00,6,10,89,1,100,8
3069,25784240,CHARMING APARTMENT IN MONTREAL FOR 4 PEOPLE,193781227,Robert,Quartier des Spectacles,-73.56208,45.5122,Apartment,Entire home/apt,2,4,60.00,80,1,1125,39,88,1
3070,25784659,Cozy Luxury Apartment Downtown MTL,10416448,Vincent,Downtown Montreal,-73.58246,45.48968,Condominium,Entire home/apt,2,3,81.00,57,2,1125,2,100,3
3071,25784659,Cozy Luxury Apartment Downtown MTL,10416448,Vincent,Downtown Montreal,-73.58246,45.48968,Condominium,Entire home/apt,2,3,81.00,57,2,1125,2,100,3
3072,2578814,Sunseekers Walk To Kamaole Beach I,13207681,Mark,Kihei/Wailea,-156.44683,20.72441,Apartment,Entire home/apt,2,4,159.00,204,3,60,44,94,2
3073,25792524,Appartement en face de Parc LaFontaine,13675903,Alina,Le Plateau,-73.56559,45.52799,Apartment,Entire home/apt,1,3,199.00,0,1,1125,13,92,1
3074,25794804,Rumours inn,160949049,Erdal,Sultanahmet,28.97196,41.00537,Hotel,Private room,1,2,295.00,337,1,60,10,96,2
3075,25794804,Rumours inn,160949049,Erdal,Sultanahmet,28.97196,41.00537,Hotel,Private room,1,2,295.00,337,1,60,10,96,2
3076,25794804,Rumours inn,160949049,Erdal,Sultanahmet,28.97196,41.00537,Hotel,Private room,1,2,295.00,337,1,60,10,96,2
3077,25794804,Rumours inn,160949049,Erdal,Sultanahmet,28.97196,41.00537,Hotel,Private room,1,2,295.00,337,1,60,10,96,2
3078,25803387,"Mauna Kai 5A: Spacious and recently renovated, 8 min walk to Anini beach",193733618,Kauai Kahuna,,-159.47092,22.22033,Condominium,Entire home/apt,2,4,222.00,259,2,180,1,100,33
3079,25819967,A 2+1 fully furnished aparment with a cute balcony,34997434,Dicle,,29.02963,40.99558,Apartment,Entire home/apt,2,4,142.00,295,2,10,4,100,2
3080,25819967,A 2+1 fully furnished aparment with a cute balcony,34997434,Dicle,,29.02963,40.99558,Apartment,Entire home/apt,2,4,142.00,295,2,10,4,100,2
3081,25829784,The beautiful room for 2 in TAKSIM,159283889,Eylül,,28.98309,41.03293,Hostel,Shared room,2,2,105.00,365,1,1125,10,88,17
3082,25831839,Sweet room near to parc güell,111554365,Lola,,2.16097,41.41465,Apartment,Private room,2,2,22.00,77,2,1125,6,93,2
3083,25832582,Lovely & cozy double room in the heart of BCN,131208176,Alfred,La Nova Esquerra de l'Eixample,2.15698,41.38266,Apartment,Private room,2,2,53.00,174,1,1125,19,93,1
3084,2584102,Comfortable Private Studio,6360121,Dan & Erin,,-159.47801,22.22061,Apartment,Entire home/apt,1,2,96.00,26,2,1125,186,89,1
3085,2584102,Comfortable Private Studio,6360121,Dan & Erin,,-159.47801,22.22061,Apartment,Entire home/apt,1,2,96.00,26,2,1125,186,89,1
3086,2584102,Comfortable Private Studio,6360121,Dan & Erin,,-159.47801,22.22061,Apartment,Entire home/apt,1,2,96.00,26,2,1125,186,89,1
3087,25845370,Home sweat home,19791689,Ezgi,,28.98128,41.03107,Apartment,Private room,1,1,79.00,83,3,1125,2,100,1
3088,25845370,Home sweat home,19791689,Ezgi,,28.98128,41.03107,Apartment,Private room,1,1,79.00,83,3,1125,2,100,1
3089,25845370,Home sweat home,19791689,Ezgi,,28.98128,41.03107,Apartment,Private room,1,1,79.00,83,3,1125,2,100,1
3090,25865052,Galata Ekonomik 1,194299141,Galata 34 Boutique,Karaköy,28.97163,41.02763,Boutique hotel,Private room,1,2,158.00,365,1,1125,14,89,9
3091,25875649,Shinyurigaoka Apt 106,5004868,Jane,Waikiki,-157.83098,21.28493,Apartment,Entire home/apt,4,6,100.00,64,1,1125,3,100,10
3092,25879830,"定安大厦单人间,近红磡#只接受女生#TO KWA WAN/ Girls Accepted Only",104306101,Lena GUO,To Kwa Wan,114.19081,22.31811,Condominium,Private room,1,1,220.00,0,9,1125,9,93,1
3093,25881010,sahrayıcedit merkezi lokasyon ferah.,194464420,Sin,,29.07697,40.98235,Apartment,Private room,3,4,174.00,365,2,1125,1,100,1
3094,25881010,sahrayıcedit merkezi lokasyon ferah.,194464420,Sin,,29.07697,40.98235,Apartment,Private room,3,4,174.00,365,2,1125,1,100,1
3095,25881010,sahrayıcedit merkezi lokasyon ferah.,194464420,Sin,,29.07697,40.98235,Apartment,Private room,3,4,174.00,365,2,1125,1,100,1
3096,25911135,Casa completa no Condomínio Mansões!,92616600,Maria Vilma,,-43.41899665288906,-23.003707685043466,House,Entire home/apt,10,12,500.00,330,2,30,8,100,1
3097,25913216,Calm & Cozy 4BR with Parking,194744942,Sami,Cote-des-Neiges,-73.64205,45.4977,House,Entire home/apt,5,10,225.00,0,2,1125,1,100,1
3098,25919307,3 1/2 apt in Quartier des spectacles of heart MTL,68746835,Zhan,Old Montreal,-73.56208,45.51139,Apartment,Entire home/apt,2,4,169.00,291,1,1125,19,94,19
3099,25937713,Be Happy in the Heart Of Montreal DT 1MIN to Metro,77816784,Matt,Downtown Montreal,-73.58131,45.49394,Apartment,Entire home/apt,2,6,79.00,56,1,1125,16,96,64
3100,25937713,Be Happy in the Heart Of Montreal DT 1MIN to Metro,77816784,Matt,Downtown Montreal,-73.58131,45.49394,Apartment,Entire home/apt,2,6,79.00,56,1,1125,16,96,64
3101,25937713,Be Happy in the Heart Of Montreal DT 1MIN to Metro,77816784,Matt,Downtown Montreal,-73.58131,45.49394,Apartment,Entire home/apt,2,6,79.00,56,1,1125,16,96,64
3102,25950909,月租长租罗湖口岸火车站双地铁落地窗北欧一居室双床间,157873184,飞飞,,114.12288,22.5345,Condominium,Entire home/apt,2,2,361.00,357,1,1125,2,90,30
3103,25953244,Newly Renovated Waikiki Studio with beautiful view,160904316,Chris,Waikiki,-157.83454,21.28482,Condominium,Entire home/apt,1,2,93.00,75,1,21,56,100,1
3104,25956760,"Arty, Chic & Quiet Place in the Historical Center",14918073,Nesligül & Vahit,Fatih,28.94747,41.03157,Townhouse,Private room,1,2,90.00,365,2,1125,4,87,1
3105,25961494,Modern spacious apartment in trendy Newtown,16261958,Guillermo,,151.17798,-33.90252,Apartment,Private room,1,1,90.00,0,2,1125,3,100,1
3106,25961494,Modern spacious apartment in trendy Newtown,16261958,Guillermo,,151.17798,-33.90252,Apartment,Private room,1,1,90.00,0,2,1125,3,100,1
3107,259661,Stylish Plateau Mont-Royal,1362987,Caroline,Le Plateau,-73.57803,45.52579,Apartment,Entire home/apt,4,6,220.00,37,3,14,7,97,1
3108,259661,Stylish Plateau Mont-Royal,1362987,Caroline,Le Plateau,-73.57803,45.52579,Apartment,Entire home/apt,4,6,220.00,37,3,14,7,97,1
3109,25977467,Darling Harbour Gem in Pyrmont Sydney,114384153,Jared SSP 2,Central Business District,151.19699,-33.87509,Apartment,Entire home/apt,2,4,139.00,56,1,1124,48,94,66
3110,25977467,Darling Harbour Gem in Pyrmont Sydney,114384153,Jared SSP 2,Central Business District,151.19699,-33.87509,Apartment,Entire home/apt,2,4,139.00,56,1,1124,48,94,66
3111,25983004,Cosy & Unique Home in the heart of Sai Ying Pun,13477108,Hugo,Sai Ying Pun,114.14333,22.28759,Apartment,Entire home/apt,1,4,691.00,0,3,1125,4,100,2
3112,25983004,Cosy & Unique Home in the heart of Sai Ying Pun,13477108,Hugo,Sai Ying Pun,114.14333,22.28759,Apartment,Entire home/apt,1,4,691.00,0,3,1125,4,100,2
3113,25996203,Single Room with Balcony in Center,184642867,Vi,El Born,2.17952,41.38427,Apartment,Private room,1,1,27.00,52,30,100,1,100,6
3114,25997982,casa da praia,195406007,Justino,,-8.77257,41.38792,Apartment,Entire home/apt,2,3,40.00,177,5,34,2,100,1
3115,25997982,casa da praia,195406007,Justino,,-8.77257,41.38792,Apartment,Entire home/apt,2,3,40.00,177,5,34,2,100,1
3116,26014383,WOW! NEW MODERN BATHROOM *Kaanapali Beach* - G105,108986794,Maui Kaanapali Vacation Rentals,Kaanapali,-156.69251,20.92698,Condominium,Entire home/apt,2,5,182.00,208,3,120,6,93,30
3117,26014922,Grand Opening! 20th Flr. Apt. w/ View and Parking!,92196431,Hing Chau,Ala Moana/Kakaako,-157.83596,21.28486,Condominium,Entire home/apt,2,3,115.00,77,1,27,39,99,3
3118,26023825,AMAZING OLD-PORT LOFT **SUPER HOST STATUS**,94208257,Samuel,Old Montreal,-73.55364,45.51031,Loft,Entire home/apt,2,4,149.00,202,1,90,37,95,5
3119,26023825,AMAZING OLD-PORT LOFT **SUPER HOST STATUS**,94208257,Samuel,Old Montreal,-73.55364,45.51031,Loft,Entire home/apt,2,4,149.00,202,1,90,37,95,5
3120,260451,Fort Greene brownstone 1BR- SUBLET,52335,Alexander,Fort Greene,-73.97203,40.69142,Apartment,Entire home/apt,1,2,70.00,0,7,330,4,100,2
3121,26048057,The Tiny Boho,195764124,Pedro,,-8.62537,41.16068,Apartment,Entire home/apt,2,4,65.00,364,1,30,10,100,1
3122,26060837,Peacefull single room in Dancing Flat,64201847,Evrim,Şişli,28.98097,41.05279,Apartment,Private room,1,1,58.00,262,1,1125,3,93,2
3123,2606204,SINGLE ROOM NEAR THE AIRPORT,7109425,Montserrat,,2.0978,41.33371,Apartment,Private room,1,1,22.00,216,1,1125,5,76,3
3124,26064830,Cozy North Shore Studio,137388953,Sara,North Shore,-158.1092,21.57044,Apartment,Entire home/apt,1,2,120.00,0,3,14,3,100,1
3125,260703,Blue Sanctuary Queen Bedroom 2nd Floor,569544,Lynn,Kalihi Valley,-157.84679,21.36338,House,Private room,1,2,45.00,9,3,60,27,81,4
3126,2607583,Exquisite Furnished 1-BR Studio,13347167,AFI Apartments,Upper East Side,-73.95588,40.77231,Apartment,Entire home/apt,1,2,108.00,310,30,1125,6,93,29
3127,26077159,Logement de charme en plein cœur du Plateau,195984935,Sophie,Le Plateau,-73.58125,45.52531,Apartment,Entire home/apt,4,4,140.00,38,2,21,4,95,1
3128,26077593,City center Garden,184243783,Oporto,,-8.60269,41.14802,Apartment,Entire home/apt,2,4,50.00,322,2,1125,16,89,3
3129,26077593,City center Garden,184243783,Oporto,,-8.60269,41.14802,Apartment,Entire home/apt,2,4,50.00,322,2,1125,16,89,3
3130,2609433,"Treetop Suite, Magical Location, Wonderful People",1503015,Cecilia,Annandale/Leichhardt,151.1729,-33.88452,House,Private room,1,2,71.00,30,2,1125,12,95,3
3131,26100353,tripleRoomprivate,20225857,Efeito Oposto,El Gòtic,-8.62063,41.15544,House,Private room,4,6,40.00,365,1,1125,8,95,14
3132,26103478,ŞİŞLİ SQUARE CENTRAL HOUSE,196206522,Yücel,,28.988,41.06116,Apartment,Entire home/apt,1,4,121.00,175,1,1125,48,91,3
3133,26103478,ŞİŞLİ SQUARE CENTRAL HOUSE,196206522,Yücel,,28.988,41.06116,Apartment,Entire home/apt,1,4,121.00,175,1,1125,48,91,3
3134,26106075,Apartment with 3 terraces in Porto,78110758,Diana,,-8.5879,41.17727,House,Entire home/apt,6,6,100.00,0,2,1125,1,100,1
3135,26106075,Apartment with 3 terraces in Porto,78110758,Diana,,-8.5879,41.17727,House,Entire home/apt,6,6,100.00,0,2,1125,1,100,1
3136,26108786,Ocean view Luxury updated 2 bedroom 2 ensuite bath,95843330,Reza,Kihei/Wailea,-156.44492,20.71271,Condominium,Entire home/apt,5,6,169.00,93,4,1125,20,96,2
3137,26110157,(Hidden by Airbnb) ★Freitas 709★,81876389,Mario,Vila Mariana,-43.18298112387927,-22.96827522014027,Apartment,Entire home/apt,2,3,97.00,156,2,730,2,90,265
3138,26110157,(Hidden by Airbnb) ★Freitas 709★,81876389,Mario,Vila Mariana,-43.18298112387927,-22.96827522014027,Apartment,Entire home/apt,2,3,97.00,156,2,730,2,90,265
3139,26110157,(Hidden by Airbnb) ★Freitas 709★,81876389,Mario,Vila Mariana,-43.18298112387927,-22.96827522014027,Apartment,Entire home/apt,2,3,97.00,156,2,730,2,90,265
3140,26120284,Blackandwhitehome Poble Nou Attic I,26828317,Isabel,El Born,2.20117,41.40255,Serviced apartment,Entire home/apt,4,6,135.00,212,2,29,4,95,30
3141,26120502,NEW! Loft in Porto Center (close to Bolhão),196344302,Marina,,-8.60273,41.15036,Apartment,Entire home/apt,2,4,69.00,289,2,1125,16,94,1
3142,26120851,Big comfortable room in BCN city center,196345599,Nora,El Raval,2.16621,41.38395,Apartment,Private room,1,2,49.00,124,3,60,15,92,1
3143,2612849,B:2BR for 6ppl 3mins to MongKok MTR,12404807,Melody InHK,Mong Kok,114.16932,22.31863,Apartment,Entire home/apt,3,6,754.00,308,1,365,196,90,4
3144,26134555,Litlle room in a beautiful loft,6550121,Stéphane,,-73.60055,45.54112,Apartment,Private room,1,2,35.00,89,5,20,2,100,1
3145,26143851,★Charming apartment near the beach★private terrace,3849926,Ariana,,-8.67211,41.15087,Apartment,Entire home/apt,1,2,89.00,347,2,1125,3,93,6
3146,26146479,Charming studio with balcony in the middle of Soho,16323539,Sarah,Sheung Wan,114.15335,22.28533,Apartment,Entire home/apt,1,2,997.00,4,2,1125,11,100,1
3147,26150475,香港高鐵站全新裝修豪華持牌賓館3人房606,15210533,燕,Jordan,114.16683,22.30618,Boutique hotel,Private room,2,3,455.00,0,1,1125,10,96,12
3148,26151425,UTOPIA- Amiable Double Room for Happy Travellers !,13237730,Luis,,-8.60854,41.12771,Apartment,Private room,1,2,28.00,0,1,31,8,100,8
3149,26151425,UTOPIA- Amiable Double Room for Happy Travellers !,13237730,Luis,,-8.60854,41.12771,Apartment,Private room,1,2,28.00,0,1,31,8,100,8
3150,26164547,petite chambre sur le playeau mont royal,145169614,Eric,Le Plateau,-73.57857,45.52293,Bed and breakfast,Private room,1,2,31.00,356,1,1125,1,100,4
3151,26164547,petite chambre sur le playeau mont royal,145169614,Eric,Le Plateau,-73.57857,45.52293,Bed and breakfast,Private room,1,2,31.00,356,1,1125,1,100,4
3152,26164547,petite chambre sur le playeau mont royal,145169614,Eric,Le Plateau,-73.57857,45.52293,Bed and breakfast,Private room,1,2,31.00,356,1,1125,1,100,4
3153,26185187,Chambre lumineuse dans Villeray,128573881,Agnes,Villeray,-73.62657,45.53873,Apartment,Private room,1,2,32.00,89,2,1125,2,100,1
3154,26185187,Chambre lumineuse dans Villeray,128573881,Agnes,Villeray,-73.62657,45.53873,Apartment,Private room,1,2,32.00,89,2,1125,2,100,1
3155,26199936,Leme - 2 quartos  - portaria 24 horas,195046037,Paula,,-43.16990793229011,-22.961917625695435,Apartment,Entire home/apt,3,4,280.00,0,1,1000,5,100,1
3156,26199936,Leme - 2 quartos  - portaria 24 horas,195046037,Paula,,-43.16990793229011,-22.961917625695435,Apartment,Entire home/apt,3,4,280.00,0,1,1000,5,100,1
3157,26209883,Devesas Apartment,196983815,Guilherme,,-8.62179,41.12777,Apartment,Entire home/apt,3,6,85.00,357,2,1125,19,99,1
3158,26209883,Devesas Apartment,196983815,Guilherme,,-8.62179,41.12777,Apartment,Entire home/apt,3,6,85.00,357,2,1125,19,99,1
3159,26231187,Nice and quiet room in the Plateau,196904550,Luna,Le Plateau,-73.59447,45.52984,Condominium,Private room,1,2,36.00,62,2,1125,32,99,1
3160,26232410,Oporto Royal Apartment,10135465,Andre,,-8.59848,41.14567,Apartment,Entire home/apt,1,2,120.00,353,1,1125,9,91,6
3161,26232410,Oporto Royal Apartment,10135465,Andre,,-8.59848,41.14567,Apartment,Entire home/apt,1,2,120.00,353,1,1125,9,91,6
3162,26232410,Oporto Royal Apartment,10135465,Andre,,-8.59848,41.14567,Apartment,Entire home/apt,1,2,120.00,353,1,1125,9,91,6
3163,26257930,"Wailea Ekahi Village 28F- 1 Bedroom, Ocean View!!",173239198,Maui A Place A Part,Kihei/Wailea,-156.44098,20.69808,Condominium,Entire home/apt,2,4,305.00,186,4,80,2,100,8
3164,26259025,"酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!",131187325,Kay,Hung Hom,114.18672,22.30099,Apartment,Shared room,1,1,283.00,347,1,1125,47,97,4
3165,26263467,RAMBLAS 1,36780006,Juan Carlos,El Raval,2.1663,41.38394,Apartment,Entire home/apt,3,5,100.00,281,2,103,3,87,2
3166,26263470,Sora Home-3  Qeen bed,195465513,Myungsuk,Waipahu,-158.01012,21.40908,House,Private room,1,2,59.00,160,2,1125,11,96,3
3167,26263470,Sora Home-3  Qeen bed,195465513,Myungsuk,Waipahu,-158.01012,21.40908,House,Private room,1,2,59.00,160,2,1125,11,96,3
3168,26263470,Sora Home-3  Qeen bed,195465513,Myungsuk,Waipahu,-158.01012,21.40908,House,Private room,1,2,59.00,160,2,1125,11,96,3
3169,26287233,Moradia Igreja de Paranhos - 2,172398001,José,,-8.60646,41.17057,House,Private room,1,1,14.00,230,6,15,3,93,2
3170,2629234,Beautiful 1/1/1 in Waikiki!,13468379,Ratana,Waikiki,-157.8205,21.27592,Condominium,Entire home/apt,2,3,142.00,0,90,1125,4,100,5
3171,26308209,The Back Corner,197828925,Gail,Malabar,151.24884,-33.96664,Cabin,Entire home/apt,1,1,70.00,68,2,5,14,100,1
3172,26313671,"Cosy and bright double room. El Born, Barcelona.",15596380,Pedro,El Born,2.1818,41.38763,Apartment,Private room,1,2,35.00,0,1,5,15,96,1
3173,26313671,"Cosy and bright double room. El Born, Barcelona.",15596380,Pedro,El Born,2.1818,41.38763,Apartment,Private room,1,2,35.00,0,1,5,15,96,1
3174,26315238,Oceanfront Sun Suite - Beachfront Oasis  ✔Wifi ✔AC,197888507,Tatiana,Nanakuli/Maili,-158.17655,21.41425,Condominium,Entire home/apt,1,4,139.00,182,1,1125,43,100,1
3175,263190,Room in East Village with Private Entrance,1020539,Dominique,East Village,-73.98591,40.72534,Apartment,Private room,1,1,88.00,0,2,760,69,82,2
3176,26319639,Las Ramblas Penthouse Apartment,21873399,Sol,Dreta de l'Eixample,2.17557,41.38123,Apartment,Entire home/apt,3,5,130.00,2,3,1125,2,100,46
3177,26320917,Maison de ville moderne proche jardin Botanique,197929511,Florence,Rosemont-La Petite-Patrie,-73.5769,45.56223,Townhouse,Entire home/apt,4,5,160.00,0,2,1125,2,80,1
3178,26320917,Maison de ville moderne proche jardin Botanique,197929511,Florence,Rosemont-La Petite-Patrie,-73.5769,45.56223,Townhouse,Entire home/apt,4,5,160.00,0,2,1125,2,80,1
3179,26334724,Stylish 2 BDR Apartment -Close to Redfern Station,192002147,Franca & Alessio,Haymarket,151.19829,-33.89472,Apartment,Entire home/apt,2,4,181.00,7,1,1125,26,91,9
3180,26340840,Renovated Federalist House with a Private Garden and Hot Tub,192002147,Franca & Alessio,Haymarket,151.15249,-33.8464,House,Entire home/apt,5,10,299.00,91,2,1125,20,98,9
